	position	score	seq_len	species	raw_position	strand	align_position
10581	486.0	0.23965807259082794	2381.0	VT0809|1|MEMB002A|-|2381	486	positive	655
10582	-1895.0	-0.5156393647193909	2381.0	VT0809|1|MEMB002A|-|2381	486	negative	655
10583	-1891.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	490	negative	660
10584	-1890.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	491	negative	661
10585	-1889.0	1.424082636833191	2381.0	VT0809|1|MEMB002A|-|2381	492	negative	662
10586	-1888.0	-0.3128829598426819	2381.0	VT0809|1|MEMB002A|-|2381	493	negative	663
10587	-1886.0	1.005192756652832	2381.0	VT0809|1|MEMB002A|-|2381	495	negative	665
10588	-1885.0	-0.5156393647193909	2381.0	VT0809|1|MEMB002A|-|2381	496	negative	666
10589	497.0	-0.49730753898620605	2381.0	VT0809|1|MEMB002A|-|2381	497	positive	667
10590	-1877.0	-0.13231070339679718	2381.0	VT0809|1|MEMB002A|-|2381	504	negative	674
10591	-1876.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	505	negative	675
10592	507.0	-0.28117409348487854	2381.0	VT0809|1|MEMB002A|-|2381	507	positive	677
10593	-1872.0	0.6046549081802368	2381.0	VT0809|1|MEMB002A|-|2381	509	negative	679
10594	-1871.0	2.6542856693267822	2381.0	VT0809|1|MEMB002A|-|2381	510	negative	680
10595	511.0	1.069323182106018	2381.0	VT0809|1|MEMB002A|-|2381	511	positive	681
10596	512.0	2.7421584129333496	2381.0	VT0809|1|MEMB002A|-|2381	512	positive	682
10597	517.0	1.069323182106018	2381.0	VT0809|1|MEMB002A|-|2381	517	positive	687
10598	518.0	1.9766236543655396	2381.0	VT0809|1|MEMB002A|-|2381	518	positive	688
10599	-1863.0	-0.5156393647193909	2381.0	VT0809|1|MEMB002A|-|2381	518	negative	688
10600	523.0	-0.5156393647193909	2381.0	VT0809|1|MEMB002A|-|2381	523	positive	693
10601	-1858.0	0.23965807259082794	2381.0	VT0809|1|MEMB002A|-|2381	523	negative	693
10602	525.0	1.005192756652832	2381.0	VT0809|1|MEMB002A|-|2381	525	positive	695
10603	530.0	1.005192756652832	2381.0	VT0809|1|MEMB002A|-|2381	530	positive	702
10604	-1851.0	2.7421584129333496	2381.0	VT0809|1|MEMB002A|-|2381	530	negative	702
10605	-1846.0	1.4526517391204834	2381.0	VT0809|1|MEMB002A|-|2381	535	negative	712
10606	-1845.0	1.424082636833191	2381.0	VT0809|1|MEMB002A|-|2381	536	negative	713
10607	-1842.0	1.4526517391204834	2381.0	VT0809|1|MEMB002A|-|2381	539	negative	716
10608	-1841.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	540	negative	717
10609	541.0	-0.5156393647193909	2381.0	VT0809|1|MEMB002A|-|2381	541	positive	718
10610	-1840.0	3.5615861415863037	2381.0	VT0809|1|MEMB002A|-|2381	541	negative	718
10611	-1839.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	542	negative	719
10612	544.0	-0.16087986528873444	2381.0	VT0809|1|MEMB002A|-|2381	544	positive	721
10613	-1837.0	-0.28117409348487854	2381.0	VT0809|1|MEMB002A|-|2381	544	negative	721
10614	546.0	2.0407540798187256	2381.0	VT0809|1|MEMB002A|-|2381	546	positive	727
10615	-1835.0	2.0407540798187256	2381.0	VT0809|1|MEMB002A|-|2381	546	negative	727
10616	-1831.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	550	negative	731
10617	-1830.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	551	negative	732
10618	552.0	1.069323182106018	2381.0	VT0809|1|MEMB002A|-|2381	552	positive	733
10619	-1829.0	0.23965807259082794	2381.0	VT0809|1|MEMB002A|-|2381	552	negative	733
10620	553.0	-0.28117409348487854	2381.0	VT0809|1|MEMB002A|-|2381	553	positive	734
10621	-1825.0	1.069323182106018	2381.0	VT0809|1|MEMB002A|-|2381	556	negative	737
10622	558.0	1.9766236543655396	2381.0	VT0809|1|MEMB002A|-|2381	558	positive	739
10623	-1823.0	2.806288719177246	2381.0	VT0809|1|MEMB002A|-|2381	558	negative	739
10624	560.0	-0.28117409348487854	2381.0	VT0809|1|MEMB002A|-|2381	560	positive	741
10625	-1821.0	-0.16087986528873444	2381.0	VT0809|1|MEMB002A|-|2381	560	negative	741
10626	562.0	-0.5156393647193909	2381.0	VT0809|1|MEMB002A|-|2381	562	positive	743
10627	563.0	1.005192756652832	2381.0	VT0809|1|MEMB002A|-|2381	563	positive	744
10628	-1814.0	1.069323182106018	2381.0	VT0809|1|MEMB002A|-|2381	567	negative	751
10629	569.0	-0.3453044295310974	2381.0	VT0809|1|MEMB002A|-|2381	569	positive	754
10630	572.0	-0.3453044295310974	2381.0	VT0809|1|MEMB002A|-|2381	572	positive	757
10631	-1806.0	2.7421584129333496	2381.0	VT0809|1|MEMB002A|-|2381	575	negative	760
10632	-1802.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	579	negative	764
10633	580.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	580	positive	765
10634	-1801.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	580	negative	765
10635	581.0	1.303788423538208	2381.0	VT0809|1|MEMB002A|-|2381	581	positive	766
10636	-1794.0	2.5901553630828857	2381.0	VT0809|1|MEMB002A|-|2381	587	negative	774
10637	589.0	0.23965807259082794	2381.0	VT0809|1|MEMB002A|-|2381	589	positive	776
10638	-1792.0	1.069323182106018	2381.0	VT0809|1|MEMB002A|-|2381	589	negative	776
10639	591.0	0.23965807259082794	2381.0	VT0809|1|MEMB002A|-|2381	591	positive	778
10640	594.0	2.0407540798187256	2381.0	VT0809|1|MEMB002A|-|2381	594	positive	781
10641	596.0	0.6046549081802368	2381.0	VT0809|1|MEMB002A|-|2381	596	positive	788
10642	-1785.0	-0.3453044295310974	2381.0	VT0809|1|MEMB002A|-|2381	596	negative	788
10643	-1782.0	-0.28117409348487854	2381.0	VT0809|1|MEMB002A|-|2381	599	negative	791
10644	-1778.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	603	negative	985
10645	-1777.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	604	negative	986
10646	-1776.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	605	negative	987
10647	607.0	2.806288719177246	2381.0	VT0809|1|MEMB002A|-|2381	607	positive	993
10648	-1774.0	1.9766236543655396	2381.0	VT0809|1|MEMB002A|-|2381	607	negative	993
10649	-1771.0	-0.28117409348487854	2381.0	VT0809|1|MEMB002A|-|2381	610	negative	996
10650	612.0	2.806288719177246	2381.0	VT0809|1|MEMB002A|-|2381	612	positive	998
10651	-1769.0	1.9766236543655396	2381.0	VT0809|1|MEMB002A|-|2381	612	negative	998
10652	-1766.0	-0.28117409348487854	2381.0	VT0809|1|MEMB002A|-|2381	615	negative	1012
10653	617.0	2.0407540798187256	2381.0	VT0809|1|MEMB002A|-|2381	617	positive	1014
10654	-1764.0	2.0407540798187256	2381.0	VT0809|1|MEMB002A|-|2381	617	negative	1014
10655	619.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	619	positive	1016
10656	620.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	620	positive	1017
10657	621.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	621	positive	1034
10658	622.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	622	positive	1035
10659	-1754.0	2.806288719177246	2381.0	VT0809|1|MEMB002A|-|2381	627	negative	1040
10660	631.0	-0.5156393647193909	2381.0	VT0809|1|MEMB002A|-|2381	631	positive	1044
10661	-1750.0	3.5615861415863037	2381.0	VT0809|1|MEMB002A|-|2381	631	negative	1044
10662	633.0	1.069323182106018	2381.0	VT0809|1|MEMB002A|-|2381	633	positive	1046
10663	-1748.0	1.9766236543655396	2381.0	VT0809|1|MEMB002A|-|2381	633	negative	1046
10664	-1744.0	2.806288719177246	2381.0	VT0809|1|MEMB002A|-|2381	637	negative	1054
10665	642.0	-0.5156393647193909	2381.0	VT0809|1|MEMB002A|-|2381	642	positive	1059
10666	-1739.0	1.9766236543655396	2381.0	VT0809|1|MEMB002A|-|2381	642	negative	1059
10667	-1736.0	1.2396581172943115	2381.0	VT0809|1|MEMB002A|-|2381	645	negative	1062
10668	-1734.0	-0.16087986528873444	2381.0	VT0809|1|MEMB002A|-|2381	647	negative	1064
10669	-1731.0	1.4526517391204834	2381.0	VT0809|1|MEMB002A|-|2381	650	negative	1067
10670	-1730.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	651	negative	1068
10671	-1729.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	652	negative	1069
10672	-1728.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	653	negative	1070
10673	-1727.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	654	negative	1071
10674	655.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	655	positive	1072
10675	-1726.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	655	negative	1072
10676	656.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	656	positive	1073
10677	-1720.0	-0.16087986528873444	2381.0	VT0809|1|MEMB002A|-|2381	661	negative	1078
10678	-1719.0	-0.4331772029399872	2381.0	VT0809|1|MEMB002A|-|2381	662	negative	1079
10679	664.0	2.7421584129333496	2381.0	VT0809|1|MEMB002A|-|2381	664	positive	1081
10680	-1717.0	2.7421584129333496	2381.0	VT0809|1|MEMB002A|-|2381	664	negative	1081
10681	668.0	-0.5156393647193909	2381.0	VT0809|1|MEMB002A|-|2381	668	positive	1097
10682	-1713.0	1.8246206045150757	2381.0	VT0809|1|MEMB002A|-|2381	668	negative	1097
10683	-1711.0	0.6046549081802368	2381.0	VT0809|1|MEMB002A|-|2381	670	negative	1099
10684	-1708.0	1.069323182106018	2381.0	VT0809|1|MEMB002A|-|2381	673	negative	1102
10685	675.0	1.9766236543655396	2381.0	VT0809|1|MEMB002A|-|2381	675	positive	1104
10686	-1706.0	2.806288719177246	2381.0	VT0809|1|MEMB002A|-|2381	675	negative	1104
10687	677.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	677	positive	1106
10688	-1701.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	680	negative	1109
10689	682.0	2.0407540798187256	2381.0	VT0809|1|MEMB002A|-|2381	682	positive	1111
10690	-1699.0	2.0407540798187256	2381.0	VT0809|1|MEMB002A|-|2381	682	negative	1111
10691	684.0	2.0407540798187256	2381.0	VT0809|1|MEMB002A|-|2381	684	positive	1113
10692	-1692.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	689	negative	1118
10693	-1689.0	0.23965807259082794	2381.0	VT0809|1|MEMB002A|-|2381	692	negative	1121
10694	694.0	1.069323182106018	2381.0	VT0809|1|MEMB002A|-|2381	694	positive	1123
10695	-1687.0	0.23965807259082794	2381.0	VT0809|1|MEMB002A|-|2381	694	negative	1123
10696	-1685.0	-0.13231070339679718	2381.0	VT0809|1|MEMB002A|-|2381	696	negative	1127
10697	-1683.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	698	negative	1129
10698	699.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	699	positive	1130
10699	-1682.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	699	negative	1130
10700	700.0	1.303788423538208	2381.0	VT0809|1|MEMB002A|-|2381	700	positive	1131
10701	-1677.0	0.6046549081802368	2381.0	VT0809|1|MEMB002A|-|2381	704	negative	1135
10702	-1676.0	-0.49730753898620605	2381.0	VT0809|1|MEMB002A|-|2381	705	negative	1136
10703	-1671.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	710	negative	1141
10704	-1670.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	711	negative	1142
10705	712.0	-0.5156393647193909	2381.0	VT0809|1|MEMB002A|-|2381	712	positive	1143
10706	-1669.0	3.5615861415863037	2381.0	VT0809|1|MEMB002A|-|2381	712	negative	1143
10707	713.0	-0.5156393647193909	2381.0	VT0809|1|MEMB002A|-|2381	713	positive	1144
10708	-1668.0	0.23965807259082794	2381.0	VT0809|1|MEMB002A|-|2381	713	negative	1144
10709	-1666.0	-0.28117409348487854	2381.0	VT0809|1|MEMB002A|-|2381	715	negative	1146
10710	717.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	717	positive	1148
10711	718.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	718	positive	1149
10712	720.0	-0.13231070339679718	2381.0	VT0809|1|MEMB002A|-|2381	720	positive	1151
10713	-1658.0	-0.3453044295310974	2381.0	VT0809|1|MEMB002A|-|2381	723	negative	1154
10714	725.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	725	positive	1208
10715	-1656.0	2.0407540798187256	2381.0	VT0809|1|MEMB002A|-|2381	725	negative	1208
10716	727.0	2.0407540798187256	2381.0	VT0809|1|MEMB002A|-|2381	727	positive	1210
10717	-1654.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	727	negative	1210
10718	729.0	3.5615861415863037	2381.0	VT0809|1|MEMB002A|-|2381	729	positive	1212
10719	-1652.0	-0.5156393647193909	2381.0	VT0809|1|MEMB002A|-|2381	729	negative	1212
10720	733.0	-0.28117409348487854	2381.0	VT0809|1|MEMB002A|-|2381	733	positive	1223
10721	-1648.0	-0.16087986528873444	2381.0	VT0809|1|MEMB002A|-|2381	733	negative	1223
10722	-1646.0	2.0407540798187256	2381.0	VT0809|1|MEMB002A|-|2381	735	negative	1225
10723	-1642.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	739	negative	1244
10724	-1641.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	740	negative	1245
10725	-1640.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	741	negative	1246
10726	743.0	2.806288719177246	2381.0	VT0809|1|MEMB002A|-|2381	743	positive	1248
10727	-1638.0	0.23965807259082794	2381.0	VT0809|1|MEMB002A|-|2381	743	negative	1248
10728	-1636.0	-0.13231070339679718	2381.0	VT0809|1|MEMB002A|-|2381	745	negative	1250
10729	-1634.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	747	negative	1252
10730	-1633.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	748	negative	1253
10731	749.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	749	positive	1254
10732	-1632.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	749	negative	1254
10733	750.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	750	positive	1255
10734	751.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	751	positive	1256
10735	755.0	1.303788423538208	2381.0	VT0809|1|MEMB002A|-|2381	755	positive	1263
10736	758.0	1.005192756652832	2381.0	VT0809|1|MEMB002A|-|2381	758	positive	1266
10737	-1623.0	1.005192756652832	2381.0	VT0809|1|MEMB002A|-|2381	758	negative	1266
10738	759.0	2.0407540798187256	2381.0	VT0809|1|MEMB002A|-|2381	759	positive	1267
10739	761.0	-0.16087986528873444	2381.0	VT0809|1|MEMB002A|-|2381	761	positive	1269
10740	763.0	1.9766236543655396	2381.0	VT0809|1|MEMB002A|-|2381	763	positive	1271
10741	-1618.0	-0.5156393647193909	2381.0	VT0809|1|MEMB002A|-|2381	763	negative	1271
10742	764.0	-0.28431379795074463	2381.0	VT0809|1|MEMB002A|-|2381	764	positive	1272
10743	765.0	-0.16087986528873444	2381.0	VT0809|1|MEMB002A|-|2381	765	positive	1273
10744	-1612.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	769	negative	1277
10745	770.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	770	positive	1278
10746	-1611.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	770	negative	1278
10747	771.0	1.303788423538208	2381.0	VT0809|1|MEMB002A|-|2381	771	positive	1279
10748	774.0	1.9766236543655396	2381.0	VT0809|1|MEMB002A|-|2381	774	positive	1285
10749	-1607.0	2.806288719177246	2381.0	VT0809|1|MEMB002A|-|2381	774	negative	1285
10750	776.0	1.303788423538208	2381.0	VT0809|1|MEMB002A|-|2381	776	positive	1287
10751	777.0	-0.13231070339679718	2381.0	VT0809|1|MEMB002A|-|2381	777	positive	1288
10752	779.0	1.8246206045150757	2381.0	VT0809|1|MEMB002A|-|2381	779	positive	1290
10753	-1602.0	-0.5156393647193909	2381.0	VT0809|1|MEMB002A|-|2381	779	negative	1290
10754	780.0	1.424082636833191	2381.0	VT0809|1|MEMB002A|-|2381	780	positive	1291
10755	784.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	784	positive	1295
10756	-1595.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	786	negative	1297
10757	788.0	2.0407540798187256	2381.0	VT0809|1|MEMB002A|-|2381	788	positive	1299
10758	-1593.0	2.0407540798187256	2381.0	VT0809|1|MEMB002A|-|2381	788	negative	1299
10759	790.0	2.0407540798187256	2381.0	VT0809|1|MEMB002A|-|2381	790	positive	1301
10760	-1591.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	790	negative	1301
10761	-1589.0	-0.13231070339679718	2381.0	VT0809|1|MEMB002A|-|2381	792	negative	1304
10762	-1588.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	793	negative	1305
10763	794.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	794	positive	1306
10764	-1587.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	794	negative	1306
10765	795.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	795	positive	1307
10766	796.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	796	positive	1308
10767	797.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	797	positive	1309
10768	798.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	798	positive	1310
10769	799.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	799	positive	1311
10770	800.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	800	positive	1312
10771	801.0	1.4526517391204834	2381.0	VT0809|1|MEMB002A|-|2381	801	positive	1313
10772	-1577.0	-0.28117409348487854	2381.0	VT0809|1|MEMB002A|-|2381	804	negative	1316
10773	806.0	2.0407540798187256	2381.0	VT0809|1|MEMB002A|-|2381	806	positive	1318
10774	-1575.0	2.0407540798187256	2381.0	VT0809|1|MEMB002A|-|2381	806	negative	1318
10775	808.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	808	positive	1320
10776	-1569.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	812	negative	1324
10777	813.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	813	positive	1325
10778	-1568.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	813	negative	1325
10779	814.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	814	positive	1326
10780	815.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	815	positive	1327
10781	817.0	-0.13231070339679718	2381.0	VT0809|1|MEMB002A|-|2381	817	positive	1329
10782	820.0	0.6046549081802368	2381.0	VT0809|1|MEMB002A|-|2381	820	positive	1337
10783	-1561.0	-0.3453044295310974	2381.0	VT0809|1|MEMB002A|-|2381	820	negative	1337
10784	-1557.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	824	negative	1341
10785	825.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	825	positive	1342
10786	-1556.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	825	negative	1342
10787	826.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	826	positive	1343
10788	-1553.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	828	negative	1345
10789	829.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	829	positive	1346
10790	-1552.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	829	negative	1346
10791	830.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	830	positive	1347
10792	-1548.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	833	negative	1350
10793	834.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	834	positive	1351
10794	-1547.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	834	negative	1351
10795	835.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	835	positive	1352
10796	-1543.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	838	negative	1361
10797	839.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	839	positive	1362
10798	-1542.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	839	negative	1362
10799	840.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	840	positive	1363
10800	841.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	841	positive	1364
10801	842.0	1.4526517391204834	2381.0	VT0809|1|MEMB002A|-|2381	842	positive	1365
10802	-1536.0	1.2396581172943115	2381.0	VT0809|1|MEMB002A|-|2381	845	negative	1368
10803	-1534.0	-0.16087986528873444	2381.0	VT0809|1|MEMB002A|-|2381	847	negative	1370
10804	-1532.0	-0.16087986528873444	2381.0	VT0809|1|MEMB002A|-|2381	849	negative	1372
10805	-1531.0	0.4526517987251282	2381.0	VT0809|1|MEMB002A|-|2381	850	negative	1373
10806	851.0	-0.5156393647193909	2381.0	VT0809|1|MEMB002A|-|2381	851	positive	1374
10807	-1530.0	0.23965807259082794	2381.0	VT0809|1|MEMB002A|-|2381	851	negative	1374
10808	-1528.0	-0.13231070339679718	2381.0	VT0809|1|MEMB002A|-|2381	853	negative	1376
10809	-1527.0	1.2396581172943115	2381.0	VT0809|1|MEMB002A|-|2381	854	negative	1378
10810	856.0	1.069323182106018	2381.0	VT0809|1|MEMB002A|-|2381	856	positive	1380
10811	-1525.0	1.9766236543655396	2381.0	VT0809|1|MEMB002A|-|2381	856	negative	1380
10812	858.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	858	positive	1382
10813	-1523.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	858	negative	1382
10814	860.0	1.2396581172943115	2381.0	VT0809|1|MEMB002A|-|2381	860	positive	1384
10815	-1518.0	1.4526517391204834	2381.0	VT0809|1|MEMB002A|-|2381	863	negative	1387
10816	-1517.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	864	negative	1388
10817	-1516.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	865	negative	1389
10818	866.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	866	positive	1390
10819	-1515.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	866	negative	1390
10820	867.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	867	positive	1391
10821	-1511.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	870	negative	1394
10822	-1510.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	871	negative	1395
10823	-1506.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	875	negative	1405
10824	-1505.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	876	negative	1406
10825	-1501.0	1.424082636833191	2381.0	VT0809|1|MEMB002A|-|2381	880	negative	1410
10826	-1500.0	1.8887509107589722	2381.0	VT0809|1|MEMB002A|-|2381	881	negative	1411
10827	-1498.0	-0.13231070339679718	2381.0	VT0809|1|MEMB002A|-|2381	883	negative	1413
10828	-1496.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	885	negative	1415
10829	-1495.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	886	negative	1416
10830	-1494.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	887	negative	1417
10831	888.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	888	positive	1418
10832	-1493.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	888	negative	1418
10833	889.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	889	positive	1419
10834	890.0	1.4526517391204834	2381.0	VT0809|1|MEMB002A|-|2381	890	positive	1420
10835	-1487.0	-0.13231070339679718	2381.0	VT0809|1|MEMB002A|-|2381	894	negative	1424
10836	-1486.0	1.303788423538208	2381.0	VT0809|1|MEMB002A|-|2381	895	negative	1425
10837	897.0	2.0407540798187256	2381.0	VT0809|1|MEMB002A|-|2381	897	positive	1427
10838	-1484.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	897	negative	1427
10839	899.0	-0.3453044295310974	2381.0	VT0809|1|MEMB002A|-|2381	899	positive	1429
10840	-1482.0	0.6046549081802368	2381.0	VT0809|1|MEMB002A|-|2381	899	negative	1429
10841	-1476.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	905	negative	1435
10842	-1475.0	0.6871170401573181	2381.0	VT0809|1|MEMB002A|-|2381	906	negative	1436
10843	-1474.0	3.6257164478302	2381.0	VT0809|1|MEMB002A|-|2381	907	negative	1437
10844	908.0	0.3037883937358856	2381.0	VT0809|1|MEMB002A|-|2381	908	positive	1438
